tweet_id,timestamp,source,text,expanded_urls,name,Date,stage,rating_denominator,rating_numerator,favorite_count,retweet_count,breed,confidence
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",Finn,2016-10-05,None,10,11,8486,2244,Chihuahua,0.789
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",Godi,2016-10-04,None,10,13,16942,5472,Norwegian_elkhound,0.87713
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",Dave,2016-10-04,None,10,12,29222,11658,Cardigan,0.593858
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",Earl,2016-10-03,None,10,11,8181,2203,Chesapeake_Bay_retriever,0.240602
782969140009107456,2016-10-03 15:42:44+00:00,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",Cali,2016-10-03,None,10,12,24182,7370,golden_retriever,0.17139300000000002
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,Deacon,2016-10-03,doggo,10,11,7483,1408,golden_retriever,0.560699
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://twitter.com/dog_rates/status/782722598790725632/photo/1,Penny,2016-10-02,None,10,10,17308,5395,Irish_setter,0.574557
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,https://twitter.com/dog_rates/status/782598640137187329/photo/1,Timmy,2016-10-02,None,10,11,7812,1874,malamute,0.8408709999999999
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",Sampson,2016-10-01,doggo,10,12,16669,5554,briard,0.5044270000000001
781955203444699136,2016-09-30 20:33:43+00:00,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,https://twitter.com/dog_rates/status/781955203444699136/photo/1,Chipson,2016-09-30,None,10,11,11146,3368,,0.0
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,https://twitter.com/dog_rates/status/781661882474196992/photo/1,None,2016-09-30,None,10,5,10449,2715,Pembroke,0.438087
781524693396357120,2016-09-29 16:03:01+00:00,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,https://twitter.com/dog_rates/status/781524693396357120/photo/1,None,2016-09-29,None,10,12,20794,5556,Chesapeake_Bay_retriever,0.0035225
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",Oakley,2016-09-28,None,10,11,8453,2079,Mexican_hairless,0.8877709999999999
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",https://twitter.com/dog_rates/status/781163403222056960/photo/1,None,2016-09-28,None,10,10,9822,2746,Shetland_sheepdog,0.973841
780931614150983680,2016-09-28 00:46:20+00:00,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,https://twitter.com/dog_rates/status/780931614150983680/photo/1,None,2016-09-28,puppo,10,13,21659,7294,,0.0
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",https://twitter.com/dog_rates/status/780858289093574656/photo/1,Dash,2016-09-27,None,10,10,7195,2010,Chesapeake_Bay_retriever,0.488555
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",Koda,2016-09-27,None,10,11,5493,1301,Siberian_husky,0.951963
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/780601303617732608/photo/1,Hercules,2016-09-27,None,10,12,12133,3355,Saint_Bernard,0.995143
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,None,2016-09-26,None,10,12,6309,1745,golden_retriever,0.628312
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://twitter.com/dog_rates/status/780459368902959104/photo/1,Bear,2016-09-26,None,10,11,5303,1079,Great_Dane,0.382491
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://twitter.com/dog_rates/status/780192070812196864/photo/1,None,2016-09-25,None,10,11,8712,2235,vizsla,0.144012
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",Scout,2016-09-25,None,10,11,18901,7017,golden_retriever,0.99383
779377524342161408,2016-09-23 17:50:56+00:00,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,https://twitter.com/dog_rates/status/779377524342161408/video/1,None,2016-09-23,pupper,10,12,8810,3105,,0.0
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",None,2016-09-22,None,10,13,14756,4530,Chihuahua,0.721188
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",Jay,2016-09-22,None,10,11,19956,7173,cocker_spaniel,0.7153510000000001
778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://twitter.com/dog_rates/status/778748913645780993/photo/1,Mya,2016-09-22,None,10,11,6894,1304,Staffordshire_bullterrier,0.351434
778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",Strider,2016-09-21,None,10,10,5776,1494,German_shepherd,0.515699
778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",Penny,2016-09-21,None,10,11,4642,1009,Airedale,0.786089
778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",None,2016-09-21,None,10,14,13624,4313,Pembroke,0.8483620000000001
778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,Nala,2016-09-21,None,10,13,5826,1101,collie,0.345266
778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",Stanley,2016-09-20,None,10,11,10371,3278,Boston_bull,0.32207
778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",None,2016-09-20,pupper,10,12,8502,2636,German_shepherd,0.717776
778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://twitter.com/dog_rates/status/778027034220126208/photo/1,Sophie,2016-09-20,pupper,10,27,6543,1607,clumber,0.946718
777885040357281792,2016-09-19 15:00:20+00:00,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",Wesley,2016-09-19,None,10,3,6345,1628,Afghan_hound,0.123529
777684233540206592,2016-09-19 01:42:24+00:00,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,None,2016-09-19,None,10,12,11225,2930,cocker_spaniel,0.253442
777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,Derek,2016-09-18,None,10,12,8738,2497,chow,0.999823
777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",Jeffrey,2016-09-17,None,10,12,14268,4291,Chihuahua,0.988412
776813020089548800,2016-09-16 16:00:31+00:00,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",Solomon,2016-09-16,None,10,12,4873,1205,toy_poodle,0.51661
776477788987613185,2016-09-15 17:48:25+00:00,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",Huck,2016-09-15,pupper,10,11,8812,2764,Labrador_retriever,0.8848389999999999
776218204058357768,2016-09-15 00:36:55+00:00,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",None,2016-09-15,floofer,10,13,29853,15783,Samoyed,0.940326
776201521193218049,2016-09-14 23:30:38+00:00,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,https://twitter.com/dog_rates/status/776201521193218049/photo/1,O,2016-09-14,None,10,10,9607,2509,Rottweiler,0.502228
776113305656188928,2016-09-14 17:40:06+00:00,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,https://twitter.com/dog_rates/status/776113305656188928/photo/1,Sampson,2016-09-14,pupper,10,11,11744,4342,,0.0
776088319444877312,2016-09-14 16:00:49+00:00,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",None,2016-09-14,None,10,10,1840,151,pug,7.657020000000001e-05
775842724423557120,2016-09-13 23:44:54+00:00,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",Blue,2016-09-13,None,10,12,11697,2642,chow,0.520022
775733305207554048,2016-09-13 16:30:07+00:00,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well https://t.co/9CcBSxCXXG,https://twitter.com/dog_rates/status/775733305207554048/photo/1,Anakin,2016-09-13,doggo,10,11,13871,3975,,0.0
775729183532220416,2016-09-13 16:13:44+00:00,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10 https://t.co/J39lT3b0rH,https://twitter.com/dog_rates/status/775729183532220416/photo/1,None,2016-09-13,None,10,13,12978,4582,,0.0
775364825476165632,2016-09-12 16:05:54+00:00,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",Finley,2016-09-12,doggo,10,11,7388,2949,beagle,0.571229
775085132600442880,2016-09-11 21:34:30+00:00,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,https://twitter.com/dog_rates/status/775085132600442880/photo/1,Tucker,2016-09-11,None,10,13,15534,4710,chow,0.316565
774757898236878852,2016-09-10 23:54:11+00:00,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,https://twitter.com/dog_rates/status/774757898236878852/photo/1,Finley,2016-09-10,None,10,12,8592,1783,toy_poodle,0.7199409999999999
774639387460112384,2016-09-10 16:03:16+00:00,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",Sprinkles,2016-09-10,None,10,10,6719,1722,Walker_hound,0.6275930000000001
774314403806253056,2016-09-09 18:31:54+00:00,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",None,2016-09-09,None,10,14,21733,5497,Eskimo_dog,0.5960449999999999
773985732834758656,2016-09-08 20:45:53+00:00,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",Winnie,2016-09-08,pupper,10,11,10700,3836,pug,0.10957
773922284943896577,2016-09-08 16:33:46+00:00,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",https://twitter.com/dog_rates/status/773922284943896577/photo/1,Heinrich,2016-09-08,None,10,12,6389,1743,Pomeranian,0.554331
773704687002451968,2016-09-08 02:09:06+00:00,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",Loki,2016-09-08,None,10,12,6585,1618,silky_terrier,0.324251
773670353721753600,2016-09-07 23:52:41+00:00,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,https://twitter.com/dog_rates/status/773670353721753600/photo/1,Shakespeare,2016-09-07,None,10,10,5350,1307,Old_English_sheepdog,0.969311
773547596996571136,2016-09-07 15:44:53+00:00,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,https://twitter.com/dog_rates/status/773547596996571136/photo/1,Chelsea,2016-09-07,pupper,10,11,22043,6114,Norwegian_elkhound,0.372202
773308824254029826,2016-09-06 23:56:05+00:00,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,https://twitter.com/dog_rates/status/773308824254029826/photo/1,Bungalo,2016-09-06,None,10,12,23258,7439,Labrador_retriever,0.151406
773247561583001600,2016-09-06 19:52:39+00:00,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,https://twitter.com/dog_rates/status/773247561583001600/photo/1,Chip,2016-09-06,None,10,10,9437,3240,miniature_pinscher,0.08336879999999999
773191612633579521,2016-09-06 16:10:20+00:00,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,"https://twitter.com/dog_rates/status/773191612633579521/photo/1,https://twitter.com/dog_rates/status/773191612633579521/photo/1",Grey,2016-09-06,None,10,12,9952,4101,Blenheim_spaniel,0.427766
772877495989305348,2016-09-05 19:22:09+00:00,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,https://twitter.com/dog_rates/status/772877495989305348/video/1,None,2016-09-05,None,10,11,8530,3853,Norwegian_elkhound,0.138523
772826264096874500,2016-09-05 15:58:34+00:00,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",https://twitter.com/dog_rates/status/772826264096874500/photo/1,Roosevelt,2016-09-05,None,10,11,8019,2335,basset,0.915351
772581559778025472,2016-09-04 23:46:12+00:00,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,"https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1,https://twitter.com/dog_rates/status/772581559778025472/photo/1",None,2016-09-04,None,10,10,6465,1693,Newfoundland,0.574345
772193107915964416,2016-09-03 22:02:38+00:00,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,https://twitter.com/dog_rates/status/772193107915964416/photo/1,Willem,2016-09-03,pupper,10,12,6020,1382,Pembroke,0.367945
772152991789019136,2016-09-03 19:23:13+00:00,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,"https://twitter.com/dog_rates/status/772152991789019136/photo/1,https://twitter.com/dog_rates/status/772152991789019136/photo/1",None,2016-09-03,None,10,10,3794,1125,golden_retriever,0.275318
772117678702071809,2016-09-03 17:02:54+00:00,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,https://twitter.com/dog_rates/status/772117678702071809/photo/1,Jack,2016-09-03,None,10,12,3767,737,Labrador_retriever,0.217821
772114945936949249,2016-09-03 16:52:02+00:00,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,https://twitter.com/dog_rates/status/772114945936949249/photo/1,Finn,2016-09-03,None,10,10,2725,466,Chihuahua,0.803293
772102971039580160,2016-09-03 16:04:27+00:00,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,https://twitter.com/dog_rates/status/772102971039580160/photo/1,Penny,2016-09-03,None,10,11,3981,938,Pembroke,0.54178
771770456517009408,2016-09-02 18:03:10+00:00,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,https://twitter.com/dog_rates/status/771770456517009408/photo/1,Davey,2016-09-02,None,10,11,11970,3351,papillon,0.53318
771500966810099713,2016-09-02 00:12:18+00:00,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,https://twitter.com/dog_rates/status/771500966810099713/photo/1,Dakota,2016-09-02,None,10,12,8226,2597,Labrador_retriever,0.833952
771380798096281600,2016-09-01 16:14:48+00:00,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,"https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1",Fizz,2016-09-01,None,10,11,10433,5043,collie,0.503728
771136648247640064,2016-09-01 00:04:38+00:00,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,https://twitter.com/dog_rates/status/771136648247640064/photo/1,Dixie,2016-09-01,None,10,11,9118,2907,golden_retriever,0.297402
771102124360998913,2016-08-31 21:47:27+00:00,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,https://twitter.com/dog_rates/status/771102124360998913/photo/1,Charlie,2016-08-31,None,10,12,6218,1430,Labrador_retriever,0.568789
771014301343748096,2016-08-31 15:58:28+00:00,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy https://t.co/OJZQ6I4gGd,https://twitter.com/dog_rates/status/771014301343748096/photo/1,None,2016-08-31,None,10,7,6842,1641,,0.0
770787852854652928,2016-08-31 00:58:39+00:00,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,https://twitter.com/dog_rates/status/770787852854652928/photo/1,Winston,2016-08-31,None,10,10,4910,1195,Bernese_mountain_dog,0.787812
770772759874076672,2016-08-30 23:58:40+00:00,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,https://twitter.com/dog_rates/status/770772759874076672/photo/1,Sebastian,2016-08-30,None,10,11,5148,1409,chow,0.979515
770655142660169732,2016-08-30 16:11:18+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10 https://t.co/qlUDuPoE3d,https://twitter.com/dog_rates/status/770655142660169732/photo/1,None,2016-08-30,None,10,11,7302,1758,,0.0
770414278348247044,2016-08-30 00:14:12+00:00,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,https://twitter.com/dog_rates/status/770414278348247044/photo/1,Al,2016-08-30,None,10,11,6308,2088,golden_retriever,0.0535696
770293558247038976,2016-08-29 16:14:30+00:00,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,https://twitter.com/dog_rates/status/770293558247038976/photo/1,Jackson,2016-08-29,None,10,10,6219,1461,Italian_greyhound,0.931668
770069151037685760,2016-08-29 01:22:47+00:00,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,https://twitter.com/dog_rates/status/770069151037685760/photo/1,Carbon,2016-08-29,None,10,10,7567,2282,Boston_bull,0.414965
